"years","sentences","sentences_full","polarity"
2005," samtidig fortsætter arbejdet med de opgaver som forsvaret pålægges"," samtidig fortsætter arbejdet med de opgaver, som forsvaret pålægges",0
2005," året har været præget af den store indsats som gøres internationalt og det er tydeligt at der står respekt om det danske forsvar og dets personel"," året har været præget af den store indsats, som gøres internationalt, og det er tydeligt, at der står respekt om det danske forsvar og dets personel",1.73469387755102
2005," vi har alle set at det kan koste og mine tanker går til dem der er blevet ramt så pludseligt og hårdt og til de familier som må sidde med sorgen og savnet"," vi har alle set, at det kan koste, og mine tanker går til dem, der er blevet ramt så pludseligt og hårdt, og til de familier, som må sidde med sorgen og savnet",0
2005," jeg sender mine nytårshilsener til enhver inden for forsvaret til deres familier og deres nærmeste"," jeg sender mine nytårshilsener til enhver inden for forsvaret, til deres familier og deres nærmeste",0
2005," måtte det nye år blive et godt år også for det danske forsvar"," måtte det nye år blive et godt år også for det danske forsvar",1.61637931034483
2005,"mine tanker og ønsker går til alle danske som må fejre nytår langt fra hjemmet og til alle dem som må savne et familiemedlem på netop denne aften","mine tanker og ønsker går til alle danske, som må fejre nytår langt fra hjemmet, og til alle dem, som må savne et familiemedlem på netop denne aften",0.515151515151515
2005," min hilsen gælder også de mange som er rejst ud for at slå sig ned i det fremmede for kortere eller længere tid og de danske syd for grænsen som så trofast holder ved deres danske arv samtidig med at de er respekterede borgere i det land hvor de bor"," min hilsen gælder også de mange, som er rejst ud for at slå sig ned i det fremmede for kortere eller længere tid, og de danske syd for grænsen, som så trofast holder ved deres danske arv, samtidig med, at de er respekterede borgere i det land, hvor de bor",1.23529411764706
2005," jeg ønsker et godt nytår for dem alle"," jeg ønsker et godt nytår for dem alle",2.625
2005,"i dette efterår har prinsgemalen og jeg haft en af de allerstørste glæder et forældrepar kan opnå nemlig atter at blive bedsteforældre","i dette efterår har prinsgemalen og jeg haft en af de allerstørste glæder, et forældrepar kan opnå, nemlig atter at blive bedsteforældre",1.03846153846154
2005," kronprinsparrets lille søn er blevet endnu et samlingspunkt ikke blot for familien men tør jeg mene for hele danmark hans glade forældre kronprinsen og kronprinsessen og prinsgemalen og jeg selv er dybt rørte over den varme medleven vi har mødt fra alle sider"," kronprinsparrets lille søn er blevet endnu et samlingspunkt ikke blot for familien, men, tør jeg mene, for hele danmark hans glade forældre, kronprinsen og kronprinsessen, og prinsgemalen og jeg selv er dybt rørte over den varme medleven, vi har mødt fra alle sider",0.875
2005," jeg vil ønske alt godt for alle unge familier der i dette år oplever den lykke det er at et nyt lille liv lægges i deres hænder"," jeg vil ønske alt godt for alle unge familier, der i dette år oplever den lykke, det er, at et nyt lille liv lægges i deres hænder",2.08292682926829
2005,"i sommer gik turen atter til færøerne denne gang sammen med kronprinsparret","i sommer gik turen atter til færøerne, denne gang sammen med kronprinsparret",1
2005," det var et besøg vi glædede os til og som altid er vi vendt berigede hjem opmuntrede og rørte over den varme modtagelse der blev os alle fire til del"," det var et besøg, vi glædede os til og som altid er vi vendt berigede hjem, opmuntrede og rørte over den varme modtagelse, der blev os alle fire til del",1
2005," måtte det nye år blive et godt år for færingerne og for det færøske samfund"," måtte det nye år blive et godt år for færingerne og for det færøske samfund",2.625
2005,"også grønland står stærkt i bevidstheden for hele min familie og mig og jeg bringer varme nytårshilsener og gode ønsker for grønland og alle som lever i det store skønne land","også grønland står stærkt i bevidstheden for hele min familie og mig, og jeg bringer varme nytårshilsener og gode ønsker for grønland og alle, som lever i det store, skønne land",2.625
2005,"hvert år har sine glæder men også sine sorger som kan være dobbelt tunge at bære når andre kan feste og være glade","hvert år har sine glæder, men også sine sorger, som kan være dobbelt tunge at bære, når andre kan feste og være glade",2
2005," til enhver der sidder med store bekymringer eller som har mistet en de holder af går mine tanker og jeg håber at alle der véd om nogen der sidder alene med deres ængstelse og savn vil være parat med trøst og hjælp måske blot et håndtryk eller et smil på en kold dag"," til enhver, der sidder med store bekymringer, eller som har mistet en, de holder af, går mine tanker, og jeg håber, at alle, der véd om nogen, der sidder alene med deres ængstelse og savn, vil være parat med trøst og hjælp, måske blot et håndtryk eller et smil på en kold dag",-0.744979919678715
2005,"årets bog er en mærkelig bog","årets bog er en mærkelig bog",-2
2005," noget af teksten står der allerede og vil afsløre sig dag for dag"," noget af teksten står der allerede og vil afsløre sig dag for dag",-0.96
2005," noget skrives af andre uden at vi selv har ret megen indflydelse på det"," noget skrives af andre, uden at vi selv har ret megen indflydelse på det",2
2005," men noget af teksten skriver vi selv derfor er årets bog også vores helt egen"," men noget af teksten skriver vi selv derfor er årets bog også vores helt egen",3
2005,"lad os hjælpes ad med at gøre det nye års bog til en god bog for vort land og for vort samfund og for os alle hver især måtte 2006 blive et glædeligt nyt år","lad os hjælpes ad med at gøre det nye års bog til en god bog for vort land og for vort samfund og for os alle hver især måtte 2006 blive et glædeligt nyt år",2.95081967213115
2005,"gud bevare danmark","gud bevare danmark",1.56637168141593
2006,"ved et årsskifte er det almindeligt at se både frem og tilbage","ved et årsskifte er det almindeligt at se både frem og tilbage",0
2006," blev det forgangne år sådan som vi forventede eller formede det sig ganske anderledes kunne vi lægge det gamle års begivenheder bag os eller viste det sig at de forplantede sig ind i det nye at de blot var en optakt til nye begivenheder for sådan er det selvfølgelig ethvert år bærer i sig både en begyndelse og en fortsættelse"," blev det forgangne år sådan, som vi forventede, eller formede det sig ganske anderledes kunne vi lægge det gamle års begivenheder bag os, eller viste det sig, at de forplantede sig ind i det nye, at de blot var en optakt til nye begivenheder for sådan er det selvfølgelig ethvert år bærer i sig både en begyndelse og en fortsættelse",1
2006," intet brud er totalt intet nyt er uden rødder"," intet brud er totalt, intet nyt er uden rødder",0
2006,"det år der nu er gået blev på mange måder ganske usædvanligt for vort land","det år, der nu er gået, blev på mange måder ganske usædvanligt for vort land",0
2006,"vi i danmark er stolte af vort land og af hvad danskere i nutid og fortid har bedrevet selvom vi gerne forsøger at lægge lidt ironisk afstand til vores selvbegejstring","vi i danmark er stolte af vort land og af, hvad danskere i nutid og fortid har bedrevet, selvom vi gerne forsøger at lægge lidt ironisk afstand til vores selvbegejstring",-0.823529411764706
2006," vi er slet ikke kede af at gøre os bemærket som nation og modtager med glæde ros og opmærksomhed og vi er ikke uvant med at blive holdt frem som et godt eksempel men pludselig at blive genstand for ophidselse og vrede er ikke noget vi er vant til endsige forventer"," vi er slet ikke kede af at gøre os bemærket som nation og modtager med glæde ros og opmærksomhed, og vi er ikke uvant med at blive holdt frem som et godt eksempel men pludselig at blive genstand for ophidselse og vrede er ikke noget, vi er vant til, endsige forventer",-0.184312638580931
2006,"ethvert land ethvert folk er præget af sin kultur og sin historie","ethvert land, ethvert folk er præget af sin kultur og sin historie",1
2006," det præg bærer ethvert menneske med sig hvad enten han eller hun forbliver hjemme eller rejser ud i verden måske for at slå sig ned et helt nyt sted"," det præg bærer ethvert menneske med sig, hvad enten han eller hun forbliver hjemme eller rejser ud i verden, måske for at slå sig ned et helt nyt sted",2.90909090909091
2006," dér på det nye sted måske i en helt anden verdensdel vil den tilrejsende møde et nyt land og et andet samfund betinget af netop det lands beliggenhed og historie dets kultur og dets skikke"," dér, på det nye sted, måske i en helt anden verdensdel, vil den tilrejsende møde et nyt land og et andet samfund, betinget af netop det lands beliggenhed og historie, dets kultur og dets skikke",1.97692307692308
2006," også det land og den befolkning som modtager de tilrejste vil få helt nye oplevelser at forholde sig til"," også det land og den befolkning, som modtager de tilrejste, vil få helt nye oplevelser at forholde sig til",3
2006," det har vi her i danmark også måttet erfare"," det har vi her i danmark også måttet erfare",0
2006," for vel har vi altid vidst at verden er stor men det er når den træder indenfor hos os selv at vi må indse hvor mangfoldig den er og hvor anderledes skikke og livsformer kan være"," for vel har vi altid vidst, at verden er stor, men det er, når den træder indenfor hos os selv, at vi må indse, hvor mangfoldig den er, og hvor anderledes skikke og livsformer kan være",1.07547169811321
2006,"at slå sig ned på et nyt sted er krævende det fordrer at man gør sig store anstrengelser for at lære det nye at kende for at tilegne sig sproget og leve sig ind i årets rytme og dagligdagens gang","at slå sig ned på et nyt sted er krævende det fordrer, at man gør sig store anstrengelser for at lære det nye at kende, for at tilegne sig sproget og leve sig ind i årets rytme og dagligdagens gang",1.74902723735409
2006," der bliver sat nye rammer for ens tilværelse og det vil også vise sig at der er vaner og skikke man må forandre eller endog lægge helt fra sig"," der bliver sat nye rammer for ens tilværelse, og det vil også vise sig, at der er vaner og skikke, man må forandre eller endog lægge helt fra sig",3
2006," ingen bør forvente at den der kommer til et nyt sted et fremmed land straks skal kaste alt sit arvede gods over bord som om det var overflødigt"," ingen bør forvente, at den, der kommer til et nyt sted, et fremmed land, straks skal kaste alt sit arvede gods over bord, som om det var overflødigt",-1
